发布日期,加热渠道,一级分类,二级分类,标签,标题,投前互动量,投后互动量,投放后点赞,投放后收藏,投放后评论,投放后分享,总互动量,总投放金额,综合CPE,链接,笔记ID,备注
2025-12-23,口碑通,司机,司乘互动,,滴滴司机只说英文,41383,22702,,,,,64085,6000,0.09,https://www.xiaohongshu.com/explore/6947b5f3000000001b0205de?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBoyRAzUMP1oXs6LUGeoNrstjBF6TyOYB4VRtUUSb8nWs=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1766546202&share_id=1b8842a3cdb847d985d14e8d1d7d88b0,6947b5f3000000001b0205de,
2025-12-29,口碑通,产品力,站点巴士,,求官方翻牌子,12,69,,,,,81,200,2.47,https://www.xiaohongshu.com/explore/694d635f000000001f00d0f5?xsec_token=ABAN1UrMo3F2UUUFsfU-kM63kno7_lDSYbvR9JZP0xfD0=&xsec_source=pc_collect,694d635f000000001f00d0f5,
2025-12-29,口碑通,产品力,站点巴士,,告庄到中科植物园的大巴，强烈安利大家去坐,6,26,,,,,32,200,6.25,https://www.xiaohongshu.com/explore/694cfa2f000000001e02cb1c?xsec_token=ABbltOyj4snl3t3DeWJ6jiL0-SaJfZIWDLLVz37yHYaLI=&xsec_source=pc_collect,694cfa2f000000001e02cb1c,
2025-12-29,口碑通,产品力,站点巴士,,中科院植物园回程路上，很值超值,34,49,,,,,83,200,2.41,https://www.xiaohongshu.com/explore/694d1189000000001e021ba2?xsec_token=ABAN1UrMo3F2UUUFsfU-kM60skgj63qnZp5JJzpEt4wCs=&xsec_source=pc_collect,694d1189000000001e021ba2,
2025-12-29,口碑通,产品力,站点巴士,,西双版纳雨林之心号怎么购票,35,111,,,,,146,200,1.37,https://www.xiaohongshu.com/explore/694cfb9c000000001e0363aa?xsec_token=ABbltOyj4snl3t3DeWJ6jiL5mAWa55LFvhP579b6RZXlQ=&xsec_source=pc_collect,694cfb9c000000001e0363aa,
2025-12-29,口碑通,产品力,站点巴士,,求问大家，为什么1月3号西双版纳的滴滴巴士,89,30,,,,,119,200,1.68,https://www.xiaohongshu.com/explore/694b70b6000000001d03c42e?xsec_token=ABUqddp-fiRIzWm6T_Gr4A0ZTKWvhIQ1CHSmx2s-rtCs0=&xsec_source=pc_collect,694b70b6000000001d03c42e,
2025-12-29,口碑通,产品力,站点巴士,,去山野|雨林之心号拿下！,5,24,,,,,29,200,6.9,https://www.xiaohongshu.com/explore/694cd566000000002200bb16?xsec_token=ABBPkUscPhoXuFG1G7PVVWkJ2jHxZ_8eBRsxYPue5CSyc=&xsec_source=pc_search&source=unknown,694cd566000000002200bb16,
2025-12-29,口碑通,产品力,站点巴士,,收到一封来自雨林之心的信,10,21,,,,,31,200,6.45,https://www.xiaohongshu.com/explore/694d1efb0000000022033370?xsec_token=ABAN1UrMo3F2UUUFsfU-kM6z43cmGDqrV-VSFzuLXS9W0=&xsec_source=pc_collect,694d1efb0000000022033370,
2025-12-29,口碑通,产品力,站点巴士,,雨林之心的工作人员真的很全面❤️,6,38,,,,,44,200,4.55,https://www.xiaohongshu.com/explore/694e1a1e000000001e0269df?xsec_token=ABJu6nAeDgOGnIY7qc-micYVN4tvaZT2l5nEyxGgBWHn0=&xsec_source=pc_collect,694e1a1e000000001e0269df,
2025-12-29,口碑通,产品力,站点巴士,,为了集齐雨林之心的冰箱贴，想每周都去版纳,6,27,,,,,33,200,6.06,https://www.xiaohongshu.com/explore/694e341d0000000022023cc7?xsec_token=ABJu6nAeDgOGnIY7qc-micYQ_9qPuQkCHdfawEwPwxjeA=&xsec_source=pc_collect,694e341d0000000022023cc7,
2025-12-29,口碑通,产品力,站点巴士,,点赞雨林之心的冰箱贴❤️💌,8,15,,,,,23,200,8.7,https://www.xiaohongshu.com/explore/694e3800000000001e002186?xsec_token=ABJu6nAeDgOGnIY7qc-micYTHysyudUHnYmZV8AITgYrk=&xsec_source=pc_collect,694e3800000000001e002186,
2025-12-29,口碑通,产品力,站点巴士,,雨林之心号唯一缺点：游戏时间太短了！,8,27,,,,,35,200,5.71,https://www.xiaohongshu.com/explore/694e3d27000000001e011e4e?xsec_token=ABJu6nAeDgOGnIY7qc-micYUZLZHsb1eKcry0KUin6lRc=&xsec_source=pc_collect,694e3d27000000001e011e4e,
2025-12-29,口碑通,产品力,站点巴士,,晕车人看过来！这45分钟我居然没晕！,4,42,,,,,46,200,4.35,https://www.xiaohongshu.com/explore/694e3c2e000000001e030392?xsec_token=ABJu6nAeDgOGnIY7qc-micYWQNOXKL32kFY7w9ySGXSI4=&xsec_source=pc_collect,694e3c2e000000001e030392,
2025-12-29,口碑通,产品力,站点巴士,,雨林之心的周边，精致到我想要全集！,6,40,,,,,46,200,4.35,https://www.xiaohongshu.com/explore/694e3d0c000000001e0242e1?xsec_token=ABJu6nAeDgOGnIY7qc-micYbbGgSfCbTGvECjFBuEA_7E=&xsec_source=pc_collect,694e3d0c000000001e0242e1,
2025-12-29,口碑通,产品力,站点巴士,,因为NPC小姐姐，我对这趟旅行好感度拉满,4,39,,,,,43,200,4.65,https://www.xiaohongshu.com/explore/694e364b000000001e0017aa?xsec_token=ABJu6nAeDgOGnIY7qc-micYc87DyynaFaNl6kMKdmvgRI=&xsec_source=pc_collect,694e364b000000001e0017aa,
2025-12-29,口碑通,产品力,站点巴士,,雨林之心的司机大哥，好评！,9,23,,,,,32,200,6.25,https://www.xiaohongshu.com/explore/694e3583000000001e01311d?xsec_token=ABJu6nAeDgOGnIY7qc-micYTZPzY2ToHhBvzmCoF96K7o=&xsec_source=pc_collect,694e3583000000001e01311d,
2025-12-29,口碑通,产品力,站点巴士,,云南的大巴车里长菌子了！！！🍄,4,52,,,,,56,200,3.57,https://www.xiaohongshu.com/explore/694e115b00000000210321ff?xsec_token=ABJu6nAeDgOGnIY7qc-micYRMOh9jgAyTaFHI1aTFlrwo=&xsec_source=pc_collect,694e115b00000000210321ff,
2025-12-29,口碑通,司机,特殊身份-听障司机,,感谢滴滴听障司机 43分钟送到大兴机场,41,2083,,,,,2124,1200,0.56,https://www.xiaohongshu.com/explore/694f21f4000000001e016cd9?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBvkYjcNTpD-PdEc6bN2vCxxitLG6pdQ5DWa-OvU4diUQ=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1766807241&share_id=3d8b2dfed2474b8b8df34b571c41955a,694f21f4000000001e016cd9,千赞
2025-12-29,口碑通,车内,香卡,,果然滴滴女司机的车都是香香的,0,591,,,,,591,700,1.18,https://www.xiaohongshu.com/explore/69522f28000000001e033f97?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBnwlk66BJR8HVQZtx8xwDal_RN4bQl17_bWCSfDZCGts=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1767070282&share_id=e467716406ff4232bbbb6aab68c3680e,69522f28000000001e033f97,
2025-12-29,口碑通,产品力,站点巴士,0.495967742,滴滴巴士，就是巴适！,0,368,,,,,368,700,1.9,https://www.xiaohongshu.com/explore/69520bcb000000001e03301a?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBnwlk66BJR8HVQZtx8xwDanqWa7aVrmwdcjRIuBTwFOk=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1767070441&share_id=8b19ac9d0d834f1db38e09825d2b441b,69520bcb000000001e03301a,
2025-12-29,口碑通,产品力,站点巴士,,星期六早晨坐上滴滴巴士去崇礼滑雪啦！,0,73,,,,,73,200,2.74,https://www.xiaohongshu.com/explore/694f1871000000002102a118?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBvkYjcNTpD-PdEc6bN2vCx5vH8sk3dRfvPwJcpuIfbwY=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1767070473&share_id=554defcb24194017b4682fcbbeeca53d,694f1871000000002102a118,
2025-12-30,口碑通,产品力,公交,,网约公交车,2,77,,,,,79,200,2.53,https://www.xiaohongshu.com/explore/694f69e6000000002102bee1?app_platform=ios&app_version=9.13.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBZjo0T9DfKDbL1eeWV46dVihaKfvhToN9D3mQ63glDDc=&author_share=1&xhsshare=CopyLink&shareRedId=ODozNzU1Ok42NzUyOTgwNjZHOTpJOT1M&apptime=1767144515&share_id=f0521eb59f5645fb8f3da319b5e5bcb0,694f69e6000000002102bee1,
2025-05-21,口碑通,司机,特殊身份-听障司机,夸奖聋哑司机,聋哑人司机小哥车开的很稳,500,202041,,,,,202541,32500,0.16,https://www.douyin.com/note/7505972015703149836,,20万赞
2025-05-21,口碑通,车内,司机自发装置,整洁,车内干净整洁，打开车门淡淡花香,,872,,,,,872,500,0.57,https://www.douyin.com/video/7506808070317903156,,
2025-05-25,口碑通,车内,司机自发装置,整洁,滴滴上打了一辆车，打开车门的瞬间扑面而来的是一股香气,122,125949,,,,,126071,28000,0.22,https://www.douyin.com/note/7507958356348226875,,10万赞
2025-06-04,口碑通,司机,司乘互动,温暖/有趣互动,贵州不就是“美强惨”吗,6805,55219,,,,,62024,8000,0.13,https://www.douyin.com/note/7511949832002948411,,万赞
2025-06-04,口碑通,司机,司乘互动,司乘温暖/有趣互动,5.31号 初到临汾一路上接触到的人都很温暖很平和而且善良热情,912,1915,,,,,2827,1000,0.35,https://www.douyin.com/note/7511329607443500345,,
2025-06-08,口碑通,车内,车辆整洁,整洁,一大早的好心情是滴滴师傅给的，大概是我近几年打到过最干净的车了！,880,130031,,,,,130911,14000,0.11,https://www.douyin.com/video/7512617174613314826,,10万赞
2025-06-10,口碑通,司机,司机服务,安全可靠,#帅气有型 #滴滴司机 #网约车司机,969,3383,,,,,4352,1000,0.23,https://www.douyin.com/video/7513768714493611324,,
2025-06-10,口碑通,车内,司机自发装置,温暖/有趣互动,今天我也遇到有趣的司机了！,753,49278,,,,,50031,8000,0.16,https://www.douyin.com/note/7513575205877878050,,万赞
2025-06-12,口碑通,司机,司乘互动,司乘温暖/有趣互动,幸福者的刹车。,503,3444,,,,,3947,1000,0.25,https://www.douyin.com/note/7514486548555009337,,
2025-06-15,口碑通,司机,特殊身份-听障司机,夸奖聋哑司机,第一次打到听障司机的车,27000,158406,,,,,185406,62000,0.33,https://www.douyin.com/video/7516206379017194791,,10万赞
2025-06-16,口碑通,司机,司乘互动,温暖/有趣互动,离开威海之前打车打到了网红滴滴师傅！情绪价值拉的太满了,100,602509,,,,,602609,56000,0.09,https://www.douyin.com/video/7516751173690625339,,40万赞
,口碑通,产品力,专车,安全可靠,#滴滴专车为你服务,6256,6829,,,,,13085,1000,0.08,https://www.douyin.com/video/7522430562096975156,,
2025-07-10,口碑通,司机,驾驶技术,安全可靠,驾驶平稳，接送到位,532,1648,,,,,2180,1000,0.46,https://www.douyin.com/note/7524606075515243835,,
2025-07-10,口碑通,司机,司乘互动,温暖/有趣互动,离开那香海的时候打车打了威海的网红司机情绪价值拉的太满了,871,3811,,,,,4682,1000,0.21,https://www.douyin.com/video/7525042441184480539,,
2025-07-15,口碑通,车内,车辆整洁,整洁,我出门喜欢打专车的原因,941,44379,,,,,45320,11000,0.24,https://www.douyin.com/note/7527236078190071097,,万赞
2025-07-20,口碑通,司机,驾驶技术,安全可靠,乘坐滴滴专车满满的安全感,768,4618,,,,,5386,2000,0.37,https://www.douyin.com/note/7528389815084043579,,
2025-07-21,口碑通,司机,司机服务,温暖/有趣互动,刀郎大连演唱会结束 司机自备雨衣送粉丝,924,44647,,,,,45571,5000,0.11,https://www.douyin.com/video/7529468407705865530,,万赞
2025-07-22,口碑通,车内,车辆整洁,整洁,打车打到这么干净的,684,52843,,,,,53527,3000,0.06,https://www.douyin.com/video/7529813686040071475,,万赞
2025-07-22,口碑通,车内,车辆整洁,,打了一个普通滴滴,725,18070,,,,,18795,3000,0.16,https://www.douyin.com/video/7529529062491720996,,万赞
2025-07-30,口碑通,司机,女司机,整洁,好喜欢打车碰上的滴滴女司机,1414,24881,,,,,26295,7000,0.27,https://www.douyin.com/note/7532383788026989860,,万赞
2025-09-21,口碑通,车内,司机自发装置,,出差到乌鲁木齐，在友好北路巴州大酒店门口打了个别致的滴滴车,194,281063,,,,,281257,64000,0.23,https://www.douyin.com/video/7552477895597706522,,20万赞
2025-09-21,口碑通,车内,车辆整洁,,打到一辆异常干净的滴滴！！！,493,2024,,,,,2517,1000,0.4,https://www.douyin.com/video/7552372071436586278,,
2025-09-21,口碑通,车内,特殊车型/车衣,,打车就像开盲盒，有惊喜也有….,537,479668,,,,,480205,64000,0.13,https://www.douyin.com/note/7552101450537536808,,40万赞
2025-09-21,口碑通,司机,司乘互动,,因为生病在医院呆了一上午很不开心,93,480014,,,,,480107,64000,0.13,https://www.douyin.com/note/7552033288228638009,,40万赞
2025-09-21,口碑通,司机,女司机,,九月底。用滴滴打车 遇见一位女司机是夜晚,328,493067,,,,,493395,64000,0.13,https://www.douyin.com/note/7552559190906555648,,40万赞
2025-09-23,口碑通,司机,司机服务,,郑州的滴滴师傅针不戳,192,190486,,,,,190678,26000,0.14,https://www.douyin.com/video/7552749129953676590,,10万赞
2025-09-25,口碑通,车内,司机自发装置,,今天打到了一辆超级漂亮的车,,9702,,,,,9702,1000,0.1,https://www.douyin.com/video/7553655935466736956,,
2025-10-08,口碑通,司机,特殊身份-听障司机,视频音乐版权有问题,打车打到一辆聋哑人司机,141,261239,,,,,261380,46000,0.18,https://www.douyin.com/note/7558876470044101940,,20万赞
2025-10-08,口碑通,车内,司机自发装置,过程中帖子被隐藏了一次，就停止投流了,谁懂阿 在安康居然还有这么好的司机师傅,148,126453,,,,,126601,26000,0.21,https://www.douyin.com/video/7558713808051785012,,10万赞
2025-10-09,口碑通,产品力,无障碍出行,,在南京，感谢路人的指引，也感谢滴滴司机对导盲犬的接纳,138,112924,,,,,113062,41000,0.36,https://www.douyin.com/video/7559385801345486119,,10万赞
2025-10-15,口碑通,司机,司机服务,,滴滴专车的服务态度我都会给好评,205,2633,,,,,2838,1000,0.35,https://www.douyin.com/note/7561352232488013115,,
2025-10-16,口碑通,车内,车辆整洁,,这个滴滴司机一定是一个懂生活的人,,85714,,,,,85714,31000,0.36,https://www.douyin.com/video/7561106974638640444,,
2025-10-16,口碑通,产品力,无障碍出行,,谢谢师傅下车帮助我们，愿好人一生平安幸福,,87274,,,,,87274,21000,0.24,https://www.douyin.com/video/7561385671303941428,,
2025-10-20,口碑通,车内,司机自发装置,,细节决定成败，今天这个滴滴司机服务点,304,360352,,,,,360656,70000,0.19,https://www.douyin.com/video/7563130128046427449,,30万赞
2025-10-20,口碑通,车内,司机自发装置,,打车打到聋哑人司机，真好，滴滴让聋哑人也有了更多的机会,82,54779,,,,,54861,21000,0.38,https://www.douyin.com/video/7563512122442370355,,
2025-10-22,口碑通,产品力,轻享,,最近打车都喜欢打轻享,187,,,,,,187,1000,5.35,https://www.douyin.com/video/7563942797833768234,,视频没了
2025-10-22,口碑通,司机,司机服务,,滴滴师傅最让我触动的，是那种不打扰的温柔,283,29920,,,,,30203,11000,0.36,https://www.douyin.com/note/7563898334613638440,,
2025-10-22,口碑通,司机,司乘互动,,滴滴师傅说 现在马上拿出手机，对准左边窗户,548591,614409,,,,,1163000,30000,0.03,https://www.douyin.com/video/7563312677733387570,,100万赞
2025-10-27,口碑通,产品力,无障碍出行,,在杭州带导盲犬乘坐滴滴遇到如此健谈的司机,94,1818,,,,,1912,1000,0.52,https://www.douyin.com/video/7565907886946176292,,
2025-10-28,口碑通,车内,司机自发装置,,一坐上这辆滴滴车，仿佛踏入了一个治愈的小宇宙。,100,2090,,,,,2190,1000,0.46,https://www.douyin.com/video/7566184730350767419,,
2025-10-30,口碑通,司机,司机服务,,今天早晨，送孩子去幼儿园,71,3099,,,,,3170,1000,0.32,https://www.douyin.com/note/7566805949815613541,,
2025-11-02,口碑通,司机,特殊身份-退伍军人,,今天傍晚打车回学校,229,78479,,,,,78708,21000,0.27,https://www.douyin.com/note/7568078706456766821,,
2025-11-02,口碑通,车内,司机自发装置,,夜幕低垂，车窗外流光溢彩,408,2404,,,,,2812,1000,0.36,https://www.douyin.com/video/7568103731965165242,,
2025-11-02,口碑通,司机,特殊身份-听障司机,,遇到了一位聋哑人司机,74,1398,,,,,1472,1000,0.68,https://www.douyin.com/note/7567300136037041777,,
2025-11-04,口碑通,地广,滴滴站牌,,如今，枣庄高铁站也新增了网约车上车点，暖心服务。,181,2391,,,,,2572,1000,0.39,https://www.douyin.com/note/7568473148934368100,,
2025-11-09,口碑通,车内,司机自发装置,,打车奇遇。打车遇见一有趣的灵魂,183,5989,,,,,6172,1000,0.16,https://www.douyin.com/note/7570586469028162944,,
2025-11-09,口碑通,产品力,乘车方便,,我第一次叫滴滴,117,2547,,,,,2664,1000,0.38,https://www.douyin.com/video/7569918525633928046,,
2025-11-16,口碑通,司机,司乘互动,,滴滴司机和社牛小孩，一个敢点一个敢唱,111,2732,,,,,2843,1000,0.35,https://www.douyin.com/video/7573154138063286099,,
2025-11-16,口碑通,司机,司乘互动,,赶早班高铁,126,1905,,,,,2031,1000,0.49,https://www.douyin.com/note/7573143724022106993,,
2025-11-16,口碑通,车内,司机自发装置,,非常满意本次服务,117,220544,,,,,329320,36000,0.11,https://www.douyin.com/note/7572935134502126705,,30万赞
2025-11-16,口碑通,车内,司机自发装置,,搞笑司机,105,140361,,,,,140466,36000,0.26,https://www.douyin.com/note/7572599179748621989,,10万赞
2025-11-16,口碑通,车内,司机自发装置,,#第一视角 #行车安全 细节决定成败，为今天这个滴滴司机点赞,98,126873,,,,,126971,36000,0.28,https://www.douyin.com/video/7572460346058003173,,10万赞
2025-11-17,口碑通,产品力,海外打车,,旅游vlog.哇 滴滴也是走出国门了,169,2190,,,,,2359,1000,0.42,https://www.douyin.com/note/7573532937641325925,,
2025-11-24,口碑通,车内,车辆整洁,,今天打车打到一辆比亚迪,176,1341,,,,,1517,1000,0.66,https://www.douyin.com/video/7575467894165168886,,
2025-11-24,口碑通,车内,司机自发装置,,滴滴司机一句话，为何让我念念不忘,152,166089,,,,,166241,36000,0.22,https://www.douyin.com/note/7575210766816412992,,10万赞
2025-11-26,口碑通,产品力,公交,,南昌公交滴滴网约公交车体验非常好,117,2046,,,,,2163,1000,0.46,https://www.douyin.com/video/7576654570241141937,,
2025-11-26,口碑通,司机,司乘互动,,被滴滴司机给治愈了,108,15100,,,,,15208,6000,0.39,https://www.douyin.com/video/7577070256964004468,,
2025-11-27,口碑通,司机,特殊身份-退伍军人,,坐这种滴滴网约车最有安全感,451,151823,,,,,152274,15000,0.1,https://www.douyin.com/note/7577258362833756529,,
2025-11-30,口碑通,司机,特殊身份-听障司机,,在长春站打车去客运站的路上，碰见这样一位特殊的司机,71,17494,,,,,17565,5000,0.28,https://www.douyin.com/note/7577656799710863034,,
2025-11-30,口碑通,车内,司机自发装置,,今天上了一辆可爱车,76,42811,,,,,42887,5000,0.12,https://www.douyin.com/video/7578090974687114742,,
2025-11-30,口碑通,车内,司机自发装置,,打车打到一辆花车,160,45630,,,,,45790,5000,0.11,https://www.douyin.com/video/7577961978741202158,,
2025-11-30,口碑通,产品力,公交,,红谷滩滴滴公交了上线了,6463,53946,,,,,60409,8400,0.14,https://www.douyin.com/video/7577324938479412691,,
2025-11-30,口碑通,产品力,公交,,这幸福指数不高都不行啊,5750,22215,,,,,27965,1916,0.07,https://www.douyin.com/video/7577699211912965049,,不是滴滴公交
2025-12-07,口碑通,车内,司机自发装置,,12月3日随记 早上赶车打到一个滴滴特快是位女司机接单,1558,92383,,,,,93941,17000,0.18,https://www.douyin.com/note/7579458643218323455,,
2025-12-07,口碑通,司机,特殊身份-退伍军人,,前几天俩朋友聊起滴滴搭车比谁便宜的事,183,240727,,,,,240910,36000,0.15,https://www.douyin.com/note/7580733452149496419,,20万赞
2025-12-08,口碑通,司机,司乘互动,,打车遇到“活宝”司机初体验,70,20130,,,,,20200,6000,0.3,https://www.douyin.com/video/7580674031508127651,,平台后续反馈当前内容不适合投放
2025-12-09,口碑通,产品力,宠物出行,,感谢#千猫王国 感谢#瑞鹏宠物医院 （大丰）感谢滴滴师傅,113,15412,,,,,15525,6000,0.39,https://www.douyin.com/video/7581795478964423951,,
2025-12-09,口碑通,车内,留言本,,因为司机的一个举动，爱上了这个冀B的城市#滴滴司机,82,218296,,,,,218378,66000,0.3,https://www.douyin.com/video/7581439680605834550,,20万赞
2025-12-10,口碑通,司机,司机服务,,大连的滴滴师傅真的很给力,72,2620,,,,,2692,1000,0.37,https://www.douyin.com/note/7581738208867568922,,
2025-12-11,口碑通,司机,司乘互动,,滴滴师傅说，现在马上拿出手机,117,252484,,,,,252601,22000,0.09,https://www.douyin.com/video/7582590201777769777,,20万赞
2025-12-11,口碑通,车内,车辆整洁,,#网约车 #干净网约车 #滴滴司机 #滴滴打车 打到一个巨干净的网约车,70,97553,,,,,97623,22000,0.23,https://www.douyin.com/video/7581721662723329330,,
2025-12-14,口碑通,车内,司机自发装置,,今天打到了一辆超级可爱的车！,143,51958,,,,,52101,6000,0.12,https://www.douyin.com/video/7583643433040334080,,
2025-12-14,口碑通,产品力,专车,,你永远可以相信滴滴专车的专业与高效,399,14290,,,,,14689,1000,0.07,https://www.douyin.com/video/7583692271033142574,,
2025-12-14,口碑通,车内,司机自发装置,,就这个师傅实在,149,81109,,,,,81258,6000,0.07,https://www.douyin.com/note/7583271439538064692,,
2025-12-15,口碑通,车内,车辆整洁,,今天打到一辆埃安，车很宽敞，很干净,118,2175,,,,,2293,1000,0.44,https://www.douyin.com/video/7583999589553392950,,
2025-12-21,口碑通,车内,车辆整洁,,周末加班完，遇到这样的滴滴，真的瞬间好心情！,1008,54155,,,,,55163,16000,0.29,https://www.douyin.com/video/7585799951830338870,,
2025-12-21,口碑通,车内,司机自发装置,,滴滴师傅一定是一位非常热爱生活的人吧,259,204573,,,,,204832,36000,0.18,https://www.douyin.com/video/7585588384909085987,,
2025-12-23,口碑通,司机,特殊身份-退伍军人,,也算坐过军车了。#滴滴司机,73,84409,,,,,84482,6000,0.07,https://www.douyin.com/note/7586268817676897573,,
2025-12-23,口碑通,产品力,叫车快,,今天打车出门，下单不到两分钟车子很快就来了,195,2858,,,,,3053,1000,0.33,https://www.douyin.com/note/7586973614442171685,,
2025-12-28,口碑通,产品力,豪华车,,打了一辆滴滴豪华车,481,158887,,,,,159368,26000,0.16,https://www.douyin.com/note/7588586286064839534,,10万赞
2025-12-28,口碑通,车内,车辆整洁,,一大早的好心情是滴滴师傅给的,344,274299,,,,,274643,26000,0.09,https://www.douyin.com/video/7588758294010719974,,20万赞
