发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/5/29,你钱多烧的慌，打车好玩吗？,https://www.xiaohongshu.com/explore/6a1916c00000000035032701?xsec_token=ABMFU445bIJ0IPswIIAs4pFEuINbEdULaFF4AkRTmlbPQ=,"被滴滴平台司机教育：你钱多烧着慌？一公里还要我来送你！

因为下大雨我和朋友只有一把小伞不方便回宿舍，我们两个都带着电脑怕淋坏电脑所以在滴滴平台打车。打到车的时候这个司机还在送上一单，我和朋友已经等了很久了。
司机完成上一单后，给我打了个电话，一上来就是你打车干嘛？很好玩吗？你不看地图吗？一公里你还打车，你钱多烧着慌！
我：……
你什么态度啊😦。
他：你取消订单。
这是什么神奇的态度。作为出行服务者，乘客为什么打车，打车去哪，多远和你本身有关系吗。况且你实在不想接你可以好好说让我取消就行。
我打车自然是有我的理由，你在不知道情况的前提下直接对乘客态度如此恶劣。
第一次遇见素质如此差的滴滴司机。
滴滴平台真的会处罚这种行为吗
我上小红书一查，基本都是些滴滴司机的违规行为未收到平台的实质性处罚。
如此服务态度，这样的司机，怎么让人安心选择滴滴平台的服务。
#司机[话题]# #素质差的人[话题]# #滴滴出行[话题]# @滴滴 @滴滴出行客服 #整治社会不良风气[话题]# #维护自身权益[话题]#",20,0,10,0,30,漓漓漓,因下大雨为避免电脑淋湿打滴滴，却遭司机因距离近（一公里）态度恶劣地质问并要求取消订单，作者质疑滴滴平台对司机违规行为的处罚效果。,司机行为投诉,负向,网约车,小红书,态度恶劣,6a1916c00000000035032701,,
2026/5/29,当遇到滴滴司机开始演戏不来接客时,https://www.xiaohongshu.com/explore/6a190b3e0000000038022368?xsec_token=ABMFU445bIJ0IPswIIAs4pFAw1wSRBKJQqbE3JPI28XZ4=,"#网约车[话题]# #滴滴出行[话题]# #滴滴司机[话题]# #滴滴[话题]#
1️⃣正常打车，我关注司机动向，他在该掉头的地方开过了，然后打电话过来，找了个听起来相当可笑的理由（路面车祸，导致拥堵，无法掉头），问我过来要2公里不想等可以取消。
2️⃣这段路我经常开，汽车、电鸡、自行车，我走了无数遍，双向四车道，柏油路，如果有车祸把路堵了，那只能是一辆几十米的大货车直接横在路中间。
3️⃣观察动向。他在门口道路反复来回，我等了5分钟，心中就呵呵了，直接投诉，如图2，同时
叫了新车。
4️⃣司机看我没取消，急了，连打两个电话（我接你的才怪了），见我不为所动，app上发消息，同样的说辞，不回。
5️⃣上新车，关闭手机定位。司机还在那绕，我都要到目的地了，司机停在距原接驳地1公里处不动了。
6️⃣可能他等不住了也可能是平台催他（我投诉后，平台秒处理，他们有后台数据，我可以无责取消，但我故意不点无责取消的选项），司机缓慢向原接驳点驶来，我也坐新车到了目的地了。
7️⃣等旧司机到达目的地的那一刻。我点了无责任取消，同时领了平台补偿的10元无门槛代金券，我只想问这位司机爽不爽。
8️⃣你不干有的是人干，我只想说你觉得资本压榨你，你就带上你的兄弟去找资本，像打荒坂塔一样，你在我这装怪，我肯定不惯着你。",13,0,27,0,40,米斯洛,用户通过投诉、不取消订单并乘坐新车到达目的地后，在旧司机到达接驳点时才点无责取消并领取补偿券，以此应对滴滴司机故意绕路拖延的行为。,司机行为投诉,负向,网约车,小红书,拒载/甩客,6a190b3e0000000038022368,,
2026/5/29,[微笑R][微笑R][微笑R][微笑R][微笑R]#滴滴司机...,https://www.xiaohongshu.com/explore/6a1905d90000000006030d05?xsec_token=ABMFU445bIJ0IPswIIAs4pFFy-v_zshr1s9nRFqJ-GehA=,[微笑R][微笑R][微笑R][微笑R][微笑R]#滴滴司机[话题]##滴滴打车[话题]#,8,1,36,0,45,halo喵喵喵(减肥版),该内容包含多个微笑表情符号以及“滴滴司机”和“滴滴打车”两个话题标签。,司机行为投诉,负向,网约车,小红书,态度恶劣,6a1905d90000000006030d05,,
2026/5/29,滴滴，您能不能别甩锅？这道歉是有诚意的嘛,https://www.xiaohongshu.com/explore/6a18ef8a0000000007020bf2?xsec_token=ABeCeeIQhmQb3WkzfAON5qvMKQgBELg26CvnURTd-4mfU=,"关于这件事，全国的乘客和滴滴司机都知道了，就是你们系统崩了导致的问题
从周二下午一直到今天早上，这个问题你们终于是把账算明白了，但是官方道个歉很难吗？
多计算了车费是您系统问题，跟司机有半毛钱关系吗？司机结束不了，也就无法接下一单业务，您这修正了车费还甩锅给司机有问题，简直是太离谱了！
虽然我是乘客，但是这波我站司机，影响人家出工出力拿不到钱，你好几天了才修正，修正后乘客端依然是无法支付，而且就算能支付到你们平台，司机提现还要等好几天，这中间司机和乘客都有损失，你们给赔偿吗？#网约车[话题]# #出行交通工具[话题]# #滴滴出行[话题]# #滴滴客服[话题]# #滴滴系统崩溃[话题]# #出行安全第一[话题]# #滴滴司机[话题]#",8,0,0,0,8,北京无偿领养流浪动物,滴滴系统崩溃导致多计算车费、司机无法接单及提现延迟等问题，乘客质疑官方未道歉且甩锅司机，询问是否赔偿司机和乘客损失。,平台客服投诉,负向,网约车,小红书,系统/派单问题,6a18ef8a0000000007020bf2,,
2026/5/29,司机收入少的原因在这里,https://www.xiaohongshu.com/explore/6a188a1e000000000702b66d?xsec_token=ABeCeeIQhmQb3WkzfAON5qvEWEbIf5HwlnauA5xngLHcg=,"事情经过：早高峰接机单，我刚到大哥说可以稍微快一些嘛？刚才那个司机到了说去不了，耽误了一些时间，她媳妇儿叫他回去吃饭。我说好的，到达目的地后我才知道上一个司机回家吃饭的原因[暗中观察R]
滴滴给的结果：师傅很抱歉，您可以多跑几单增加收入！这个我们也没办法。
关于这个订单，乘客都看不下去了，大哥自己主动发了20元感谢红包并点了全部好评标签。在此感谢这位大哥[抱拳R]
以上是现在网约车司机收入下跌的原因大家自己在上面的图片里找找吧。
司乘现状：乘客打不到车司机接不到单，乘客一直加价司机不开特惠接不到单。
提问：
个别乘客的优惠券怎么来的？想要优惠券怎么办？
优惠券最终谁买单一清二楚！！！
#网约车司机[话题]# #网约车[话题]# #滴滴[话题]# #滴滴出行[话题]# #滴滴司机[话题]#",0,2,1,0,3,豆，别说话,该内容讲述了早高峰网约车司机因上一司机拒载耽误乘客时间，乘客最终给司机发感谢红包并好评，同时提及滴滴对司机收入问题的回应、当前司乘供需矛盾及优惠券相关疑问，暗示这是网约车司机收入下跌的原因。,平台客服投诉,负向,网约车,小红书,系统/派单问题,6a188a1e000000000702b66d,,
2026/5/28,滴滴司机拿我手机不还❗28小时了滴滴没人管,https://www.xiaohongshu.com/explore/6a17fac6000000000803352d?xsec_token=AB4kz4gBcmilL_Sjsri3RwNGzsdCgBtj9ugtUXxYVHXYA=,"杭州来北京出差，三天。
昨天中午1:30在机场打的滴滴优享，2:20到公司下车，手机落后座了。下车就发现了，立刻给自己手机打电话，打不通了。
打开iPhone定位，手机就在附近。
找滴滴客服，只给了司机联系方式。打电话司机接了，问他多会儿能还，说不知道。我说我来出差的手机里全是工作资料，能不能尽快，说不知道。
我加微信发了100块红包，没收，也不说话。
然后开始投诉滴滴。全程AI回复，车轱辘话来回转，找不到人工，根本没有人在乎。打了12345，记录完了转交滴滴处理。转交完滴滴又是那套，""已记录，会跟进""。跟进了一下午没有任何人告诉我任何结果。
我就一直等。
等到昨晚12点又打电话问，多会儿还。
不知道。
从下午两点多到半夜十二点，十个小时，每次都是不知道。iPhone定位上手机就在附近，他就是不还。
现在是第二天了。28个小时，滴滴那边没有任何进展，没有一个人联系我说处理到哪一步了。我今天就要回杭州。一个人在北京出差没有手机，打不了车扫不了码联系不了同事，连出门吃饭都费劲，你们知道一个人在外地没有手机是什么感受吗。
滴滴你们的处理方式真的让人寒心。我是你们平台的用户，在你们平台打的车，手机丢在你们平台的车上，你们就给了个电话号码让我自己解决？投诉通道全是AI，12345转一圈又回到你们这，28个小时了没有一个人跟我说过一句有用的话。
我今天做的事：
去法院立案，起诉这个司机和滴滴平台。司机涉嫌侵占，滴滴作为平台没有尽到任何协助义务。iPhone定位截图、微信聊天记录、红包没领的截图、通话记录、滴滴投诉工单，全留好了。
同时我要求滴滴封禁这个司机。今天拿我的手机不还，明天就拿你们的。这种人留在平台接单你们滴滴无所谓是吧。
说真的建议大家认真想想还要不要继续用滴滴。出了事没人管，投诉全是机器人，转一圈转回来还是机器人。打车的时候赚你的钱，出事的时候让你自己想办法。
从今天开始我每天更新进展，立案、开庭、结果，走一步发一步。关注我蹲后续，帮忙顶上去让更多人看到。
今天是我，下次可能就是你出差的时候。
加上了转账和聊天记录图片，每日同步进展[拳头R]
有律师朋友愿意接这个可以联系我，有偿
@滴滴 @滴滴美好出发 @滴滴出行客服
#滴滴[话题]# #出租车[话题]# #维权赛道[话题]# #12328[话题]# #出差[话题]# #避坑[话题]# #滴滴司机[话题]#",24,8,152,0,184,回答,杭州来京出差的人在滴滴优享车上遗失手机，司机拒不归还，滴滴客服未有效协助，28小时无进展，其决定起诉司机和滴滴平台并每日更新维权进展。,维权记录,负向,网约车,小红书,投诉无门/推诿,6a17fac6000000000803352d,,
2026/5/29,滴滴司机都是这样开车的吗？完全忽视交通法,https://www.xiaohongshu.com/explore/6a190d6900000000060332e4?xsec_token=ABMFU445bIJ0IPswIIAs4pFOMqF1cD2wLC46iaPj12WB8=&source=web_explore_feed,"26年5月29日上午10点29分左右，我正常开车经过长沙市万芙北路与湘府中路交叉口附近，遭遇了让人极其气愤的一幕。白色滴滴网约车，在临近路口时，竟然连续跨越数条实线和导流线，毫无安全意识地强行切线别在我车前。当时要不是我反应快及时踩死刹车，绝对会发生严重的碰撞事故(视频是广角，实际距离比行车记录仪近很多)。
作为手握乘客和路上他人安全的营运车司机，为了自己省时间就可以这样无视交通法规、自私加塞吗？这种危险驾驶行为，难道平台平时根本没有监管？这样的车谁还敢坐？
请滴滴出行平台立刻核实该司机的违法驾驶行为并进行严肃处理。目前相关的视频证据我已经同步提交至长沙交警官方平台进行实名举报，必须等一个官方处理结果。@长沙网警 @滴滴美好出发 @滴滴@高德打车 #网约车[话题]# #网约车司机[话题]# #交通安全[话题]# #安全驾驶[话题]# #网约车加塞[话题]# #网约车碰瓷[话题]#",1,0,9,2,12,happiness matters,5月29日上午，在长沙市万芙北路与湘府中路交叉口附近，一辆白色滴滴网约车连续跨越实线和导流线强行切线别车，险些引发碰撞事故，当事人已向长沙交警实名举报并要求滴滴平台严肃处理该司机的危险驾驶行为。,安全问题,负向,网约车,小红书,危险驾驶,6a190d6900000000060332e4,,
2026/5/29,滴滴真的是很靠谱了,https://www.xiaohongshu.com/explore/6a186fea000000003701eb30?xsec_token=ABeCeeIQhmQb3WkzfAON5qvLorfTbTNyrFadzB5Z8HmDo=&source=web_explore_feed,"之前有女性司机出租车 现在代驾也是
今天自己一个人代驾回去到家就手机放着卸妆了，滴滴打了好几个电话确认有没有安全到家
#滴滴出行[话题]# #代驾[话题]# @滴滴",,0,3,0,3,饺子,滴滴在女性代驾司机安全到家后多次打电话确认。,产品力,正向,无匹配类别,小红书,女性友好计划,6a186fea000000003701eb30,,
2026/5/29,跟滴滴女司机讨论生理期休息权益,https://www.xiaohongshu.com/explore/6a1916d90000000006031e65?xsec_token=ABMFU445bIJ0IPswIIAs4pFOfAYlIu_cAJz8XQucEpLNc=&source=web_explore_feed,"早上打到个女司机，想起来滴滴有个""她计划""说女司机能休生理期，我本身做产品的，就好奇这种权益实际怎么落地，算法咋平衡运力。
顺口问了句这事靠不靠谱，她说真的啊，群里姐妹来月经那几天都不出车的。
我问她那你休不，她说不休。我还愣了一下，她慢悠悠补了句：我已经绝经了。
……我当场找补：姐你看着真年轻。
下车了一路回想，我也太冒昧了......
#滴滴[话题]# #滴滴女司机[话题]# #生理期休息[话题]# #女性健康[话题]# #适她的选择[话题]# #职场中的女人[话题]##宝宝辅食[话题]#",2,0,,0,2,是一禾妈妈呀,一位做产品的乘客询问滴滴女司机“她计划”中生理期休息权益的落地情况，女司机表示群里姐妹会休，但自己因已绝经而不休，让乘客感到冒昧。,产品力,中性,无匹配类别,小红书,女性友好计划,6a1916d90000000006031e65,,
2026/5/29,快！都来夸夸这位女司机！,https://www.xiaohongshu.com/explore/6a190d550000000007011118?xsec_token=ABMFU445bIJ0IPswIIAs4pFCoR84hQm3IYYBnEqhGrWa8=&source=web_explore_feed,"打顺风车发现车里居然常备AED急救设备！！！
忍不住问了一嘴，才知道是司机小姐姐特意添置的
想着路上万一遇到
突发状况，能第一时间伸出援手
她还说车里除了AED，还有应急药箱……自己平时会学一些急救知识😲
咱们女孩儿真是太细心太有责任感了 @滴滴 快来夸夸👍
#滴滴[话题]# #暖心女司机[话题]# #出行安全感[话题]# #AED急救[话题]# #女性力量[话题]# #正能量[话题]##宝宝辅食[话题]# #安全出行[话题]# #关于我打车被司机种草这件事[话题]#",8,1,2,3,14,404_NTFND,一位滴滴女司机为应对突发状况，特意在车内常备AED急救设备、应急药箱并学习急救知识，让人感到暖心和有安全感。,司机,正向,无匹配类别,小红书,女司机,6a190d550000000007011118,,
